airline,source_city,departure_time,stops,arrival_time,destination_city,classy,duration,days_left,price
SpiceJet,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.75,40,4581
Vistara,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,36,3100
Indigo,Delhi,Afternoon,one,Evening,Bangalore,Economy,6.67,33,4007
SpiceJet,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,12,5955
Indigo,Delhi,Night,one,Morning,Bangalore,Economy,9.75,29,4450
Vistara,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.08,3,16665
GO_FIRST,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,10.92,45,5379
AirAsia,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.42,38,3090
GO_FIRST,Delhi,Evening,zero,Evening,Mumbai,Economy,2.08,21,2410
Air_India,Delhi,Night,one,Night,Bangalore,Economy,24.5,27,6533
Air_India,Delhi,Night,one,Afternoon,Mumbai,Economy,16.17,19,6227
AirAsia,Delhi,Evening,one,Late_Night,Mumbai,Economy,8.5,21,2409
AirAsia,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.58,34,2409
AirAsia,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,10.83,43,3569
Air_India,Delhi,Afternoon,one,Evening,Bangalore,Economy,28.0,17,4230
Vistara,Delhi,Morning,one,Evening,Bangalore,Economy,9.08,38,3672
AirAsia,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,8.25,19,5220
AirAsia,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,37,2410
SpiceJet,Delhi,Evening,one,Morning,Bangalore,Economy,13.5,38,6427
AirAsia,Delhi,Morning,one,Night,Mumbai,Economy,11.0,40,2409
GO_FIRST,Delhi,Evening,one,Late_Night,Bangalore,Economy,8.67,17,4205
Vistara,Delhi,Night,one,Morning,Mumbai,Economy,13.42,36,5227
Vistara,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.25,16,7023
SpiceJet,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.75,30,4581
Indigo,Delhi,Evening,one,Night,Mumbai,Economy,4.42,25,3968
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,13.08,6,13095
Vistara,Delhi,Morning,one,Night,Bangalore,Economy,10.58,21,4496
GO_FIRST,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,42,4501
Air_India,Delhi,Evening,one,Night,Mumbai,Economy,6.25,4,20025
Indigo,Delhi,Night,one,Morning,Mumbai,Economy,10.17,12,6932
Air_India,Delhi,Evening,one,Morning,Bangalore,Economy,17.92,18,7017
Air_India,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.0,8,11310
Vistara,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,39,2476
SpiceJet,Delhi,Morning,one,Morning,Bangalore,Economy,21.0,34,10417
AirAsia,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,8.25,12,10672
Vistara,Delhi,Evening,one,Morning,Bangalore,Economy,15.75,4,10680
Indigo,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,20,3001
GO_FIRST,Delhi,Afternoon,one,Night,Mumbai,Economy,9.25,11,5954
Air_India,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,8,5955
Indigo,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,32,2410
GO_FIRST,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.33,41,15010
Air_India,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.75,38,4427
GO_FIRST,Delhi,Night,one,Early_Morning,Mumbai,Economy,11.25,15,5954
GO_FIRST,Delhi,Afternoon,one,Night,Bangalore,Economy,6.08,25,5610
GO_FIRST,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,9,5954
AirAsia,Delhi,Afternoon,one,Night,Bangalore,Economy,5.42,32,3090
Vistara,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.0,14,10680
Indigo,Delhi,Afternoon,one,Night,Mumbai,Economy,10.33,35,3959
GO_FIRST,Delhi,Evening,one,Night,Bangalore,Economy,7.0,12,7424
Vistara,Delhi,Night,one,Early_Morning,Bangalore,Economy,11.17,22,4272
Air_India,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,47,2476
GO_FIRST,Delhi,Early_Morning,two_or_more,Evening,Mumbai,Economy,10.5,13,5954
Air_India,Delhi,Evening,one,Morning,Bangalore,Economy,17.92,40,6177
GO_FIRST,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,18,4501
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,15.58,26,5040
Indigo,Delhi,Morning,one,Afternoon,Bangalore,Economy,6.25,31,3302
GO_FIRST,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.0,10,17821
Air_India,Delhi,Morning,one,Afternoon,Mumbai,Economy,5.42,48,4926
Indigo,Delhi,Night,zero,Night,Mumbai,Economy,2.25,3,15720
SpiceJet,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,2,5955
Vistara,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.5,42,6296
Vistara,Delhi,Morning,one,Night,Bangalore,Economy,9.25,34,4496
Indigo,Delhi,Afternoon,one,Night,Bangalore,Economy,7.83,8,9788
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,26.67,3,14565
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,25,7575
Vistara,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.75,47,7575
Air_India,Delhi,Evening,one,Night,Bangalore,Economy,5.0,21,4041
Indigo,Delhi,Afternoon,zero,Afternoon,Bangalore,Economy,2.92,5,7425
Air_India,Delhi,Morning,one,Morning,Mumbai,Economy,22.83,28,6181
GO_FIRST,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.25,43,2410
Air_India,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.25,6,21285
GO_FIRST,Delhi,Night,one,Morning,Mumbai,Economy,11.83,12,5954
AirAsia,Delhi,Morning,one,Night,Mumbai,Economy,11.0,14,5949
GO_FIRST,Delhi,Afternoon,one,Evening,Bangalore,Economy,6.17,30,4020
Indigo,Delhi,Evening,zero,Evening,Mumbai,Economy,2.17,18,4328
GO_FIRST,Delhi,Morning,one,Evening,Bangalore,Economy,6.83,14,7424
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,15.58,47,5040
Air_India,Delhi,Evening,one,Morning,Bangalore,Economy,16.42,41,3610
Indigo,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,21,2410
Indigo,Delhi,Evening,one,Night,Mumbai,Economy,4.42,12,5955
Air_India,Delhi,Morning,one,Morning,Mumbai,Economy,23.92,29,3831
GO_FIRST,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.17,26,4020
Indigo,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.58,38,3671
Air_India,Delhi,Morning,one,Evening,Mumbai,Economy,6.42,31,6141
GO_FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,7.5,6,5954
Air_India,Delhi,Morning,one,Afternoon,Mumbai,Economy,5.42,40,4926
GO_FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,6.33,41,8275
Vistara,Delhi,Afternoon,one,Morning,Bangalore,Economy,18.08,47,3357
Indigo,Delhi,Evening,zero,Evening,Mumbai,Economy,2.17,13,6165
Air_India,Delhi,Evening,one,Morning,Bangalore,Economy,16.17,22,4230
Air_India,Delhi,Evening,one,Morning,Bangalore,Economy,17.92,11,10828
Air_India,Delhi,Evening,one,Morning,Bangalore,Economy,16.17,32,4230
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,33,7575
GO_FIRST,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,24,2410
Vistara,Delhi,Morning,one,Evening,Bangalore,Economy,8.25,23,4496
Air_India,Delhi,Evening,one,Evening,Mumbai,Economy,22.75,38,5446
GO_FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,9.08,46,8275
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,24,10050
GO_FIRST,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.75,4,5954
AirAsia,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,48,2410
Air_India,Delhi,Evening,one,Morning,Bangalore,Economy,17.33,43,4230
GO_FIRST,Delhi,Evening,one,Night,Bangalore,Economy,5.75,38,4020
Air_India,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,48,3291
Vistara,Delhi,Night,zero,Night,Mumbai,Economy,2.17,30,2476
Indigo,Delhi,Morning,one,Evening,Bangalore,Economy,7.92,29,6941
GO_FIRST,Delhi,Evening,one,Night,Bangalore,Economy,5.75,30,4020
AirAsia,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,12,7633
Vistara,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.17,7,5955
Air_India,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.75,45,4427
Indigo,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,44,2410
Indigo,Delhi,Evening,zero,Night,Bangalore,Economy,2.92,8,7425
SpiceJet,Delhi,Morning,one,Evening,Bangalore,Economy,7.33,25,4301
AirAsia,Delhi,Evening,zero,Evening,Bangalore,Economy,2.67,11,8686
Vistara,Delhi,Morning,one,Evening,Bangalore,Economy,9.08,21,3357
GO_FIRST,Delhi,Morning,one,Evening,Bangalore,Economy,5.58,45,4020
Vistara,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.5,12,12150
Vistara,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.75,37,3357
Air_India,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.92,38,5761
Vistara,Delhi,Night,one,Morning,Bangalore,Economy,13.08,31,4272
Indigo,Delhi,Morning,one,Evening,Bangalore,Economy,7.5,38,4168
Vistara,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,48,4496
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,33,6296
Air_India,Delhi,Morning,one,Night,Bangalore,Economy,14.08,43,3621
GO_FIRST,Delhi,Early_Morning,one,Morning,Bangalore,Economy,4.75,32,4601
Indigo,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.83,8,9735
GO_FIRST,Delhi,Afternoon,one,Night,Mumbai,Economy,7.08,39,5323
Vistara,Delhi,Morning,zero,Morning,Mumbai,Economy,2.08,19,2700
Vistara,Delhi,Morning,one,Evening,Bangalore,Economy,8.92,17,4496
Vistara,Delhi,Evening,one,Morning,Bangalore,Economy,15.08,2,10680
GO_FIRST,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.0,8,5954
SpiceJet,Delhi,Morning,one,Afternoon,Bangalore,Economy,25.67,42,9788
Vistara,Delhi,Morning,one,Night,Bangalore,Economy,10.58,43,4496
Vistara,Delhi,Morning,one,Evening,Bangalore,Economy,9.75,26,4496
Vistara,Delhi,Morning,one,Evening,Bangalore,Economy,8.25,28,4496
Indigo,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.33,34,4094
Air_India,Delhi,Morning,one,Evening,Mumbai,Economy,5.67,17,15353
Air_India,Delhi,Morning,one,Morning,Mumbai,Economy,22.83,35,6181
Indigo,Delhi,Evening,one,Night,Bangalore,Economy,6.5,41,3587
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,15.58,11,12990
Vistara,Delhi,Early_Morning,two_or_more,Morning,Bangalore,Economy,25.33,1,20767
Vistara,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.5,18,5227
GO_FIRST,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.08,2,22441
GO_FIRST,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,22,2410
AirAsia,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,8.58,44,3090
Air_India,Delhi,Morning,one,Afternoon,Mumbai,Economy,3.92,19,5126
GO_FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,8.92,15,5954
SpiceJet,Delhi,Evening,one,Morning,Bangalore,Economy,13.5,20,5619
Indigo,Delhi,Afternoon,one,Night,Bangalore,Economy,8.33,4,10733
Vistara,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.33,11,12990
Vistara,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.08,37,15458
Air_India,Delhi,Evening,one,Morning,Mumbai,Economy,15.83,29,3855
Air_India,Delhi,Evening,one,Evening,Bangalore,Economy,23.5,40,4230
AirAsia,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,36,2409
Vistara,Delhi,Morning,one,Night,Mumbai,Economy,12.75,46,6296
AirAsia,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,10.0,14,7423
Vistara,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,25,2700
Air_India,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,47,2476
Vistara,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.5,28,6296
Indigo,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.75,48,4500
GO_FIRST,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.08,29,4205
Air_India,Delhi,Evening,one,Evening,Mumbai,Economy,26.0,11,20445
Air_India,Delhi,Night,one,Morning,Mumbai,Economy,11.42,13,13830
Air_India,Delhi,Morning,one,Night,Bangalore,Economy,12.5,19,3621
Indigo,Delhi,Evening,one,Night,Mumbai,Economy,5.33,33,2410
Vistara,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,31,3100
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,6.0,3,23228
Air_India,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.0,10,18135
Vistara,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.92,11,10680
Indigo,Delhi,Afternoon,one,Night,Bangalore,Economy,8.42,46,4007
GO_FIRST,Delhi,Late_Night,one,Early_Morning,Bangalore,Economy,5.67,21,4020
AirAsia,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,39,2409
Indigo,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.83,38,4246
Air_India,Delhi,Evening,one,Evening,Bangalore,Economy,24.5,9,10680
Vistara,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.83,24,12400
Vistara,Delhi,Night,one,Evening,Bangalore,Economy,22.92,15,3357
Vistara,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.25,45,5857
Indigo,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.83,1,17400
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,11,14565
AirAsia,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.67,33,4499
GO_FIRST,Delhi,Evening,one,Late_Night,Mumbai,Economy,9.33,21,3330
Vistara,Delhi,Night,one,Morning,Mumbai,Economy,11.58,26,6296
GO_FIRST,Delhi,Night,one,Morning,Mumbai,Economy,11.83,30,5087
Vistara,Delhi,Evening,one,Night,Bangalore,Economy,6.08,23,4896
Vistara,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.42,45,3357
Indigo,Delhi,Afternoon,one,Night,Bangalore,Economy,7.83,34,4007
GO_FIRST,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,21,2410
Air_India,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,40,4230
Vistara,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,7,5955
Air_India,Delhi,Night,one,Night,Bangalore,Economy,24.33,5,10208
Indigo,Delhi,Afternoon,one,Night,Mumbai,Economy,8.33,11,10838
Indigo,Delhi,Morning,one,Evening,Bangalore,Economy,9.92,39,4007
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,7.33,20,6296
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,16.33,28,5227
Vistara,Delhi,Morning,one,Evening,Bangalore,Economy,9.75,41,4496
GO_FIRST,Delhi,Morning,one,Evening,Bangalore,Economy,5.42,21,5610
Vistara,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,12,5955
Vistara,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,26.67,20,6984
GO_FIRST,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,9.08,43,4020
Air_India,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.92,17,5761
Air_India,Delhi,Evening,one,Morning,Bangalore,Economy,16.42,20,4030
AirAsia,Delhi,Morning,one,Evening,Bangalore,Economy,9.92,18,3090
Vistara,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,43,4496
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,5.83,24,6611
Air_India,Delhi,Morning,one,Night,Bangalore,Economy,12.5,30,3621
Air_India,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.17,18,6627
GO_FIRST,Delhi,Afternoon,one,Night,Bangalore,Economy,8.17,40,6219
GO_FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,8.0,18,5958
Indigo,Delhi,Afternoon,zero,Afternoon,Bangalore,Economy,2.92,38,5220
Indigo,Delhi,Afternoon,one,Night,Bangalore,Economy,9.83,40,5698
Indigo,Delhi,Morning,one,Evening,Bangalore,Economy,7.5,39,4007
GO_FIRST,Delhi,Late_Night,one,Early_Morning,Bangalore,Economy,5.67,16,4020
Air_India,Delhi,Morning,one,Night,Bangalore,Economy,10.25,16,6883
GO_FIRST,Delhi,Evening,one,Late_Night,Bangalore,Economy,5.75,10,12361
Air_India,Delhi,Morning,one,Evening,Mumbai,Economy,7.25,41,3855
GO_FIRST,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.83,9,14829
Vistara,Delhi,Night,one,Morning,Bangalore,Economy,12.25,31,3987
Indigo,Delhi,Afternoon,one,Night,Mumbai,Economy,10.33,10,9263
Indigo,Delhi,Morning,one,Evening,Bangalore,Economy,7.5,44,10103
SpiceJet,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,24,2621
Air_India,Delhi,Morning,one,Evening,Mumbai,Economy,6.42,17,8062
Air_India,Delhi,Morning,one,Evening,Bangalore,Economy,9.5,33,4230
GO_FIRST,Delhi,Afternoon,one,Evening,Bangalore,Economy,6.17,32,4020
Air_India,Delhi,Evening,one,Afternoon,Bangalore,Economy,19.67,11,11520
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,12.42,16,6296
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,9.17,6,12150
AirAsia,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.42,42,3090
AirAsia,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.25,26,2409
GO_FIRST,Delhi,Afternoon,one,Night,Bangalore,Economy,7.75,21,4020
Air_India,Delhi,Evening,one,Night,Mumbai,Economy,6.25,28,5507
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,28,6296
SpiceJet,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.5,15,4721
Vistara,Delhi,Morning,one,Evening,Bangalore,Economy,8.92,41,4496
AirAsia,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,21,2409
GO_FIRST,Delhi,Morning,one,Evening,Bangalore,Economy,6.83,40,4205
AirAsia,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.5,25,2409
GO_FIRST,Delhi,Afternoon,one,Night,Bangalore,Economy,7.25,27,4020
Air_India,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.5,26,4161
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,9.08,24,9434
Vistara,Delhi,Evening,one,Evening,Bangalore,Economy,22.75,3,11100
Vistara,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.83,34,7575
Air_India,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,30,2476
Indigo,Delhi,Afternoon,one,Night,Mumbai,Economy,10.33,28,3959
GO_FIRST,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.08,42,2410
Indigo,Delhi,Night,zero,Night,Mumbai,Economy,2.25,16,4328
Air_India,Delhi,Evening,one,Night,Mumbai,Economy,3.75,49,2476
Vistara,Delhi,Morning,one,Night,Bangalore,Economy,10.58,3,13988
Indigo,Delhi,Morning,one,Evening,Bangalore,Economy,9.08,16,3829
GO_FIRST,Delhi,Early_Morning,one,Morning,Bangalore,Economy,4.75,20,10672
GO_FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,7.08,39,4793
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,5.75,23,6296
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,5.83,44,6296
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,34,4381
GO_FIRST,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.5,13,12885
Indigo,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.42,37,6122
Air_India,Delhi,Night,one,Evening,Mumbai,Economy,21.0,46,4939
Indigo,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,44,4500
Air_India,Delhi,Night,one,Afternoon,Bangalore,Economy,16.92,8,9840
Air_India,Delhi,Afternoon,one,Evening,Mumbai,Economy,6.33,12,11353
Air_India,Delhi,Morning,one,Late_Night,Mumbai,Economy,13.25,2,12675
AirAsia,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.42,21,3090
GO_FIRST,Delhi,Afternoon,one,Night,Bangalore,Economy,7.25,44,4020
GO_FIRST,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,44,2410
GO_FIRST,Delhi,Afternoon,one,Night,Bangalore,Economy,8.42,32,4020
Indigo,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,6,5955
AirAsia,Delhi,Night,zero,Night,Bangalore,Economy,2.83,5,7426
Indigo,Delhi,Afternoon,one,Night,Bangalore,Economy,10.5,14,10996
SpiceJet,Delhi,Evening,one,Morning,Bangalore,Economy,16.67,39,6427
Air_India,Delhi,Morning,one,Night,Bangalore,Economy,11.58,25,6533
Vistara,Delhi,Evening,zero,Night,Bangalore,Economy,2.83,24,4816
Air_India,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,34,4427
AirAsia,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,10.92,48,3090
Vistara,Delhi,Afternoon,two_or_more,Morning,Bangalore,Economy,19.5,1,22493
Vistara,Delhi,Early_Morning,one,Morning,Bangalore,Economy,5.0,35,4272
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,5.33,32,5227
Air_India,Delhi,Morning,one,Night,Bangalore,Economy,10.25,11,13021
GO_FIRST,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.0,33,6893
Air_India,Delhi,Morning,one,Night,Mumbai,Economy,11.5,9,18030
GO_FIRST,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.75,3,14235
SpiceJet,Delhi,Evening,one,Morning,Bangalore,Economy,16.67,18,5619
GO_FIRST,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.0,9,7424
AirAsia,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,11.58,36,3090
GO_FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,8.17,45,13896
AirAsia,Delhi,Morning,one,Afternoon,Bangalore,Economy,5.25,45,3090
Air_India,Delhi,Evening,one,Evening,Mumbai,Economy,24.83,37,4853
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,13.08,12,12990
Vistara,Delhi,Evening,one,Afternoon,Mumbai,Economy,18.58,36,5040
GO_FIRST,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.33,32,4020
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,5.83,39,6296
Indigo,Delhi,Afternoon,one,Night,Bangalore,Economy,7.83,2,14933
GO_FIRST,Delhi,Evening,one,Night,Bangalore,Economy,5.75,13,7424
Indigo,Delhi,Afternoon,one,Night,Bangalore,Economy,7.42,20,3587
GO_FIRST,Delhi,Early_Morning,one,Morning,Bangalore,Economy,4.75,35,5771
Indigo,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,10,6165
Air_India,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,6,5955
Air_India,Delhi,Afternoon,one,Evening,Mumbai,Economy,4.5,49,4107
Indigo,Delhi,Morning,one,Evening,Mumbai,Economy,7.83,46,4064
GO_FIRST,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,15,2410
Vistara,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,28,3100
GO_FIRST,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,10.0,45,4020
AirAsia,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,11.5,32,3090
Air_India,Delhi,Evening,one,Afternoon,Bangalore,Economy,23.17,25,5504
GO_FIRST,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.17,37,4020
GO_FIRST,Delhi,Morning,one,Afternoon,Mumbai,Economy,6.75,41,5087
AirAsia,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.5,40,3090
Air_India,Delhi,Night,one,Morning,Mumbai,Economy,11.0,1,12150
Air_India,Delhi,Evening,one,Morning,Bangalore,Economy,15.17,8,10680
Indigo,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.58,41,5777
Indigo,Delhi,Afternoon,one,Night,Bangalore,Economy,8.5,23,7761
AirAsia,Delhi,Early_Morning,two_or_more,Afternoon,Bangalore,Economy,6.75,10,19505
Vistara,Delhi,Night,zero,Night,Mumbai,Economy,2.17,35,2476
Vistara,Delhi,Morning,one,Evening,Bangalore,Economy,6.08,38,4496
Air_India,Delhi,Evening,one,Morning,Bangalore,Economy,17.17,40,4230
Air_India,Delhi,Evening,one,Evening,Bangalore,Economy,23.5,5,10680
Air_India,Delhi,Evening,one,Morning,Bangalore,Economy,17.33,22,4230
GO_FIRST,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.75,9,23685
Vistara,Delhi,Morning,one,Evening,Bangalore,Economy,10.42,42,4896
SpiceJet,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.25,24,2621
Indigo,Delhi,Morning,one,Evening,Bangalore,Economy,7.75,17,6008
Vistara,Delhi,Morning,one,Night,Bangalore,Economy,12.5,20,4496
GO_FIRST,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,21,4501
Vistara,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.92,7,10680
Vistara,Delhi,Morning,one,Evening,Bangalore,Economy,7.58,28,4496
GO_FIRST,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.5,36,7469
Air_India,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,29,4427
Air_India,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,4,7425
Vistara,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.5,26,7575
Vistara,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,48,3100
Indigo,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,9.08,44,4007
Indigo,Delhi,Night,one,Morning,Mumbai,Economy,10.17,22,3657
Indigo,Delhi,Morning,one,Evening,Bangalore,Economy,7.92,43,7982
Air_India,Delhi,Morning,one,Afternoon,Bangalore,Economy,29.17,26,3621
Indigo,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,23,2410
